item,subject_1,subject_2,measure,correlation
El espejo,sub-079,sub-052,SFD,0.06857525737743825
El espejo,sub-079,sub-094,SFD,0.06884227926248285
El espejo,sub-079,sub-088,SFD,0.08250191656772894
El espejo,sub-079,sub-044,SFD,0.16264280543528095
El espejo,sub-079,sub-009,SFD,0.2095179719124515
El espejo,sub-079,sub-041,SFD,0.15059790560226974
El espejo,sub-079,sub-024,SFD,-0.02115404990257124
El espejo,sub-079,sub-016,SFD,0.10398085359970961
El espejo,sub-079,sub-112,SFD,0.18343892828354094
El espejo,sub-079,sub-058,SFD,0.23131416994085088
El espejo,sub-079,sub-018,SFD,0.06157415196704909
El espejo,sub-079,sub-048,SFD,0.07479147116518643
El espejo,sub-079,sub-087,SFD,0.12344617687041948
El espejo,sub-079,sub-091,SFD,0.15340175325330782
El espejo,sub-079,sub-083,SFD,0.19706678875252642
El espejo,sub-079,sub-065,SFD,0.1679459935963523
El espejo,sub-079,sub-077,SFD,0.18172946556162245
El espejo,sub-079,sub-039,SFD,0.11826269995248519
El espejo,sub-079,sub-053,SFD,0.021175841310003322
El espejo,sub-079,sub-075,SFD,0.054317675495527996
El espejo,sub-079,sub-060,SFD,0.17054127838366423
El espejo,sub-079,sub-103,SFD,0.12086644161694553
El espejo,sub-079,sub-105,SFD,0.08266520140010085
El espejo,sub-079,sub-064,SFD,0.0602288518860971
El espejo,sub-079,sub-010,SFD,-0.016321126248315714
El espejo,sub-079,sub-034,SFD,0.06748696474216494
El espejo,sub-079,sub-002,SFD,0.1511136604234459
El espejo,sub-079,sub-085,SFD,0.1481954342470618
El espejo,sub-079,sub-021,SFD,0.13047122621713425
El espejo,sub-079,sub-096,SFD,0.15088254335945867
El espejo,sub-079,sub-027,SFD,0.16714063571530474
El espejo,sub-079,sub-006,SFD,0.16828024755721974
El espejo,sub-079,sub-066,SFD,0.1013360746417416
El espejo,sub-079,sub-101,SFD,0.02027200264770999
El espejo,sub-079,sub-042,SFD,0.18968455868883913
El espejo,sub-079,sub-003,SFD,0.12306607717278284
El espejo,sub-079,sub-107,SFD,0.14782562522930656
El espejo,sub-079,sub-098,SFD,0.08828871554694805
El espejo,sub-079,sub-086,SFD,0.05679540354649397
El espejo,sub-079,sub-013,SFD,0.09123079808644635
El espejo,sub-079,sub-068,SFD,0.20058144605698783
El espejo,sub-028,sub-067,SFD,0.05024084106577974
El espejo,sub-028,sub-054,SFD,0.03606664263259076
El espejo,sub-028,sub-078,SFD,0.11991832665042683
El espejo,sub-028,sub-046,SFD,0.1157516983035042
El espejo,sub-028,sub-097,SFD,0.13719289789022573
El espejo,sub-028,sub-079,SFD,0.08219162678335022
El espejo,sub-028,sub-028,SFD,1.0
El espejo,sub-028,sub-089,SFD,0.18854444049762645
El espejo,sub-028,sub-109,SFD,0.15418246518740417
El espejo,sub-028,sub-070,SFD,0.12634756783014417
El espejo,sub-028,sub-111,SFD,0.036490480042629385
El espejo,sub-028,sub-073,SFD,0.07775041181165154
El espejo,sub-028,sub-001,SFD,0.10729904236754699
El espejo,sub-028,sub-095,SFD,0.09652287449953274
El espejo,sub-028,sub-012,SFD,0.02370210578664911
El espejo,sub-028,sub-052,SFD,0.15838218529336323
El espejo,sub-028,sub-094,SFD,0.09398186842065266
El espejo,sub-028,sub-088,SFD,0.10259893920718281
El espejo,sub-028,sub-044,SFD,0.17206405141299944
El espejo,sub-028,sub-009,SFD,0.05135030439889606
El espejo,sub-028,sub-041,SFD,0.12233326166308195
El espejo,sub-028,sub-024,SFD,0.059588350072051786
El espejo,sub-028,sub-016,SFD,0.14192413125156877
El espejo,sub-028,sub-112,SFD,0.19837878000414239
El espejo,sub-028,sub-058,SFD,0.11769609629921542
El espejo,sub-028,sub-018,SFD,0.09215327335192343
El espejo,sub-028,sub-048,SFD,0.08745870388671903
El espejo,sub-028,sub-087,SFD,0.05369638240655134
El espejo,sub-028,sub-091,SFD,0.1522137783090149
El espejo,sub-028,sub-083,SFD,0.12880304677101428
El espejo,sub-028,sub-065,SFD,0.10092960570442583
El espejo,sub-028,sub-077,SFD,0.056838629415245964
El espejo,sub-028,sub-039,SFD,0.07624586260940919
El espejo,sub-028,sub-053,SFD,0.0222894433587193
El espejo,sub-028,sub-075,SFD,0.061140622059902304
El espejo,sub-028,sub-060,SFD,0.19224027864156557
El espejo,sub-028,sub-103,SFD,0.09292251422494104
El espejo,sub-028,sub-105,SFD,0.023619902891029446
El espejo,sub-028,sub-064,SFD,0.08357412868787105
El espejo,sub-028,sub-010,SFD,0.04027778266975046
El espejo,sub-028,sub-034,SFD,0.11608388789469748
El espejo,sub-028,sub-002,SFD,0.04895122281064594
El espejo,sub-028,sub-085,SFD,0.11125494822474238
El espejo,sub-028,sub-021,SFD,0.17094435435552205
El espejo,sub-028,sub-096,SFD,0.16370121270109558
El espejo,sub-028,sub-027,SFD,0.12412713817850059
El espejo,sub-028,sub-006,SFD,0.16555122334950367
El espejo,sub-028,sub-066,SFD,0.14397511709239416
El espejo,sub-028,sub-101,SFD,0.08418511491130928
El espejo,sub-028,sub-042,SFD,0.15301017746866444
El espejo,sub-028,sub-003,SFD,0.12057535026521618
El espejo,sub-028,sub-107,SFD,0.18563342941244765
El espejo,sub-028,sub-098,SFD,0.13019887040208042
El espejo,sub-028,sub-086,SFD,0.024457821199985897
El espejo,sub-028,sub-013,SFD,0.05989510172286742
El espejo,sub-028,sub-068,SFD,0.08449310811861094
El espejo,sub-089,sub-067,SFD,0.1598437658157285
El espejo,sub-089,sub-054,SFD,0.0319978750005994
El espejo,sub-089,sub-078,SFD,0.25998338019312883
El espejo,sub-089,sub-046,SFD,0.24247182393157324
El espejo,sub-089,sub-097,SFD,0.20974137837139145
El espejo,sub-089,sub-079,SFD,0.16159047747645527
El espejo,sub-089,sub-028,SFD,0.18854444049762648
El espejo,sub-089,sub-089,SFD,1.0
El espejo,sub-089,sub-109,SFD,0.30634346752324304
El espejo,sub-089,sub-070,SFD,0.05475019169395684
El espejo,sub-089,sub-111,SFD,0.21565582145253606
El espejo,sub-089,sub-073,SFD,0.2264679880422495
El espejo,sub-089,sub-001,SFD,0.16462634728296088
El espejo,sub-089,sub-095,SFD,0.10712577203248651
El espejo,sub-089,sub-012,SFD,0.04983307671456281
El espejo,sub-089,sub-052,SFD,0.20256347647875317
El espejo,sub-089,sub-094,SFD,0.08454423323745747
El espejo,sub-089,sub-088,SFD,0.012399862441134061
El espejo,sub-089,sub-044,SFD,0.28616919925401946
El espejo,sub-089,sub-009,SFD,0.3172544090799693
El espejo,sub-089,sub-041,SFD,0.2566694208604401
El espejo,sub-089,sub-024,SFD,-0.009114050974547459
El espejo,sub-089,sub-016,SFD,0.05315248527939092
El espejo,sub-089,sub-112,SFD,0.3436939745327886
El espejo,sub-089,sub-058,SFD,0.254445342912354
El espejo,sub-089,sub-018,SFD,0.18106932451307112
El espejo,sub-089,sub-048,SFD,0.12029548881817093
El espejo,sub-089,sub-087,SFD,0.19353389255149672
El espejo,sub-089,sub-091,SFD,0.289007696345797
El espejo,sub-089,sub-083,SFD,0.181655435260963
El espejo,sub-089,sub-065,SFD,0.19644339874387612
El espejo,sub-089,sub-077,SFD,0.08503239007329522
El espejo,sub-089,sub-039,SFD,0.18563303556591204
El espejo,sub-089,sub-053,SFD,-0.011850628530811837
El espejo,sub-089,sub-075,SFD,0.08978711140727509
El espejo,sub-089,sub-060,SFD,0.18577232130372173
El espejo,sub-089,sub-103,SFD,0.206932926889807
El espejo,sub-089,sub-105,SFD,0.09946645734258869
El espejo,sub-089,sub-064,SFD,0.09526591701323914
El espejo,sub-089,sub-010,SFD,0.015239119320507562
El espejo,sub-089,sub-034,SFD,0.14123746167305984
El espejo,sub-089,sub-002,SFD,0.20700564610793143
El espejo,sub-089,sub-085,SFD,0.2406452551628385
El espejo,sub-089,sub-021,SFD,0.11058310026235943
El espejo,sub-089,sub-096,SFD,0.266457746540361
El espejo,sub-089,sub-027,SFD,0.13898909350031569
El espejo,sub-089,sub-006,SFD,0.24380981933280865
El espejo,sub-089,sub-066,SFD,0.1913851230046597
El espejo,sub-089,sub-101,SFD,0.11556992153541623
El espejo,sub-089,sub-042,SFD,0.2898929262494652
El espejo,sub-089,sub-003,SFD,0.2098596522853345
El espejo,sub-089,sub-107,SFD,0.20266783781928466
El espejo,sub-089,sub-098,SFD,0.20532155754978215
El espejo,sub-089,sub-086,SFD,0.08473109358486489
El espejo,sub-089,sub-013,SFD,0.15667151047204245
El espejo,sub-089,sub-068,SFD,0.2610876683560004
El espejo,sub-109,sub-067,SFD,0.21349898413827334
El espejo,sub-109,sub-054,SFD,0.058343231632426704
El espejo,sub-109,sub-078,SFD,0.17105524447381262
El espejo,sub-109,sub-046,SFD,0.18361642031715802
El espejo,sub-109,sub-097,SFD,0.16030100874514938
El espejo,sub-109,sub-079,SFD,0.20606508104230156
El espejo,sub-109,sub-028,SFD,0.15418246518740417
El espejo,sub-109,sub-089,SFD,0.3063434675232431
El espejo,sub-109,sub-109,SFD,1.0
El espejo,sub-109,sub-070,SFD,0.06455958448514157
El espejo,sub-109,sub-111,SFD,0.20345788365345086
El espejo,sub-109,sub-073,SFD,0.14997459303968413
El espejo,sub-109,sub-001,SFD,0.15203049788580592
El espejo,sub-109,sub-095,SFD,0.20326513587217962
El espejo,sub-109,sub-012,SFD,0.06499173816502174
El espejo,sub-109,sub-052,SFD,0.17623267347503743
El espejo,sub-109,sub-094,SFD,0.17118455495944745
El espejo,sub-109,sub-088,SFD,0.06223933188539819
El espejo,sub-109,sub-044,SFD,0.29975246065069094
El espejo,sub-109,sub-009,SFD,0.22627907153335988
El espejo,sub-109,sub-041,SFD,0.2620075350273889
El espejo,sub-109,sub-024,SFD,-0.023857704074829386
El espejo,sub-109,sub-016,SFD,0.07100715417162684
El espejo,sub-109,sub-112,SFD,0.33726593279641365
El espejo,sub-109,sub-058,SFD,0.33634517045695106
El espejo,sub-109,sub-018,SFD,0.19231663586137568
El espejo,sub-109,sub-048,SFD,0.23204015936166092
El espejo,sub-109,sub-087,SFD,0.18594761060346884
El espejo,sub-109,sub-091,SFD,0.24525217991510911
El espejo,sub-109,sub-083,SFD,0.29602819103489975
El espejo,sub-109,sub-065,SFD,0.27467417215547835
El espejo,sub-109,sub-077,SFD,0.09295053694208029
El espejo,sub-109,sub-039,SFD,0.13686892597036393
El espejo,sub-109,sub-053,SFD,0.01784450936625197
El espejo,sub-109,sub-075,SFD,0.10645449618964294
El espejo,sub-109,sub-060,SFD,0.2188159663644401
El espejo,sub-109,sub-103,SFD,0.17238230840449723
El espejo,sub-109,sub-105,SFD,0.21519382903593648
El espejo,sub-109,sub-064,SFD,0.12060929716156232
El espejo,sub-109,sub-010,SFD,0.05444967738977329
El espejo,sub-109,sub-034,SFD,0.25161597247067025
El espejo,sub-109,sub-002,SFD,0.21409160186326243
El espejo,sub-109,sub-085,SFD,0.1951948243715674
El espejo,sub-109,sub-021,SFD,0.07991888302714006
El espejo,sub-109,sub-096,SFD,0.3536644505647224
El espejo,sub-109,sub-027,SFD,0.18701254202589793
El espejo,sub-109,sub-006,SFD,0.2507244512852641
El espejo,sub-109,sub-066,SFD,0.26962718097422983
El espejo,sub-109,sub-101,SFD,0.05110273971635238
El espejo,sub-109,sub-042,SFD,0.23494061634665292
El espejo,sub-109,sub-003,SFD,0.3317022585893789
El espejo,sub-109,sub-107,SFD,0.17356169572294966
El espejo,sub-109,sub-098,SFD,0.19589694275904085
El espejo,sub-109,sub-086,SFD,0.10496883662582797
El espejo,sub-109,sub-013,SFD,0.17202864410761803
El espejo,sub-109,sub-068,SFD,0.39969904915522075
El espejo,sub-070,sub-067,SFD,0.03198290760802678
El espejo,sub-070,sub-054,SFD,0.06187967701244867
El espejo,sub-070,sub-078,SFD,0.03437642214542359
El espejo,sub-070,sub-046,SFD,0.007481224742318086
El espejo,sub-070,sub-097,SFD,-0.004799802357994546
El espejo,sub-070,sub-079,SFD,0.015972629968936863
El espejo,sub-070,sub-028,SFD,0.1263475678301442
El espejo,sub-070,sub-089,SFD,0.05475019169395684
El espejo,sub-070,sub-109,SFD,0.06455958448514157
El espejo,sub-070,sub-070,SFD,0.9999999999999998
El espejo,sub-070,sub-111,SFD,0.028480703959328994
El espejo,sub-070,sub-073,SFD,0.06347685559232515
El espejo,sub-070,sub-001,SFD,0.09696911547039196
El espejo,sub-070,sub-095,SFD,0.05117348204732625
El espejo,sub-070,sub-012,SFD,-0.02074790647857038
El espejo,sub-070,sub-052,SFD,0.007348983272410565
El espejo,sub-070,sub-094,SFD,0.05734940380380404
El espejo,sub-070,sub-088,SFD,-0.032180530667946135
El espejo,sub-070,sub-044,SFD,0.061994425005714456
El espejo,sub-070,sub-009,SFD,0.04048038189803546
El espejo,sub-070,sub-041,SFD,-0.0035363391598186287
El espejo,sub-070,sub-024,SFD,0.09258323817400906
El espejo,sub-070,sub-016,SFD,0.12465136269843428
El espejo,sub-070,sub-112,SFD,0.061515167798725644
El espejo,sub-070,sub-058,SFD,0.07050741148093934
El espejo,sub-070,sub-018,SFD,0.04370427829825623
El espejo,sub-070,sub-048,SFD,0.05288295279421509
El espejo,sub-070,sub-087,SFD,0.06078182918701802
El espejo,sub-070,sub-091,SFD,-0.009776818156539812
El espejo,sub-070,sub-083,SFD,0.06843715775635612
El espejo,sub-070,sub-065,SFD,-0.0015937101837859918
El espejo,sub-070,sub-077,SFD,0.01383510950567914
El espejo,sub-070,sub-039,SFD,-0.014275599691784976
El espejo,sub-070,sub-053,SFD,0.08244780380173668
El espejo,sub-070,sub-075,SFD,0.1278475783428459
El espejo,sub-070,sub-060,SFD,-0.0197340196766076
El espejo,sub-070,sub-103,SFD,0.1037402593046292
El espejo,sub-070,sub-105,SFD,0.005385173967524735
El espejo,sub-070,sub-064,SFD,0.044523164925763456
El espejo,sub-070,sub-010,SFD,-0.011232471175131046
El espejo,sub-070,sub-034,SFD,0.03827173244585253
El espejo,sub-070,sub-002,SFD,0.06184111470240412
El espejo,sub-070,sub-085,SFD,0.029011826437390288
El espejo,sub-070,sub-021,SFD,0.023348612118457047
El espejo,sub-070,sub-096,SFD,0.040557796214275965
El espejo,sub-070,sub-027,SFD,0.021424961398744072
El espejo,sub-070,sub-006,SFD,-0.0102002159282447
El espejo,sub-070,sub-066,SFD,-0.007755868039951565
El espejo,sub-070,sub-101,SFD,0.03260826252832794
El espejo,sub-070,sub-042,SFD,0.06398904742119547
El espejo,sub-070,sub-003,SFD,-0.020885714932346918
El espejo,sub-070,sub-107,SFD,0.029413605551859307
El espejo,sub-070,sub-098,SFD,0.07538231525477576
El espejo,sub-070,sub-086,SFD,0.10720405522505173
El espejo,sub-070,sub-013,SFD,0.12059915655821901
El espejo,sub-070,sub-068,SFD,0.07181078116277942
El espejo,sub-111,sub-067,SFD,0.10636935704376729
El espejo,sub-111,sub-054,SFD,0.028267927858020698
El espejo,sub-111,sub-078,SFD,0.14674196286247687
El espejo,sub-111,sub-046,SFD,0.0932741579253203
El espejo,sub-111,sub-097,SFD,0.1461725519808144
El espejo,sub-111,sub-079,SFD,0.12993057976928246
El espejo,sub-111,sub-028,SFD,0.036490480042629385
El espejo,sub-111,sub-089,SFD,0.21565582145253603
El espejo,sub-111,sub-109,SFD,0.20345788365345086
El espejo,sub-111,sub-070,SFD,0.028480703959328994
El espejo,sub-111,sub-111,SFD,1.0
El espejo,sub-111,sub-073,SFD,0.07726427322505088
El espejo,sub-111,sub-001,SFD,0.13271512848061856
El espejo,sub-111,sub-095,SFD,0.04979195609487054
El espejo,sub-111,sub-012,SFD,0.06561734733843268
El espejo,sub-111,sub-052,SFD,0.17105961615650417
El espejo,sub-111,sub-094,SFD,0.09540764722522764
El espejo,sub-111,sub-088,SFD,-0.07220091554614817
El espejo,sub-111,sub-044,SFD,0.12107868662577753
El espejo,sub-111,sub-009,SFD,0.15194955003130173
El espejo,sub-111,sub-041,SFD,0.10995026275966105
El espejo,sub-111,sub-024,SFD,0.03282728309896351
El espejo,sub-111,sub-016,SFD,0.024119287129349087
El espejo,sub-111,sub-112,SFD,0.1173028264397452
El espejo,sub-111,sub-058,SFD,0.03811902749972898
El espejo,sub-111,sub-018,SFD,0.19418893763350284
El espejo,sub-111,sub-048,SFD,0.2340116947250034
El espejo,sub-111,sub-087,SFD,0.13072086902197627
El espejo,sub-111,sub-091,SFD,0.14516510279680964
El espejo,sub-111,sub-083,SFD,0.09980140506445576
El espejo,sub-111,sub-065,SFD,0.11215365741002603
El espejo,sub-111,sub-077,SFD,0.0020145705242060855
El espejo,sub-111,sub-039,SFD,0.13997585174608343
El espejo,sub-111,sub-053,SFD,0.05930693459522079
El espejo,sub-111,sub-075,SFD,0.1184741264867082
El espejo,sub-111,sub-060,SFD,0.11301199694278946
El espejo,sub-111,sub-103,SFD,0.1638469883271472
El espejo,sub-111,sub-105,SFD,0.04583404122839357
El espejo,sub-111,sub-064,SFD,0.06960300625407588
El espejo,sub-111,sub-010,SFD,0.10188095008747804
El espejo,sub-111,sub-034,SFD,0.05179294295856885
El espejo,sub-111,sub-002,SFD,0.1177524005057055
El espejo,sub-111,sub-085,SFD,0.16721028817406072
El espejo,sub-111,sub-021,SFD,0.034478696125526766
El espejo,sub-111,sub-096,SFD,0.14007298830055445
El espejo,sub-111,sub-027,SFD,0.1448983662118752
El espejo,sub-111,sub-006,SFD,0.08018462156580268
El espejo,sub-111,sub-066,SFD,0.15326137270041093
El espejo,sub-111,sub-101,SFD,0.1231189274611999
El espejo,sub-111,sub-042,SFD,0.18609798615377932
El espejo,sub-111,sub-003,SFD,0.18608940315348974
El espejo,sub-111,sub-107,SFD,0.018071973097597317
El espejo,sub-111,sub-098,SFD,0.10860248413060297
El espejo,sub-111,sub-086,SFD,0.0942325739747046
El espejo,sub-111,sub-013,SFD,0.0930118214911372
El espejo,sub-111,sub-068,SFD,0.21347178207362794
El espejo,sub-073,sub-067,SFD,0.10359524203406645
El espejo,sub-073,sub-054,SFD,-0.0023419001728877493
El espejo,sub-073,sub-078,SFD,0.13886234775851883
El espejo,sub-073,sub-046,SFD,0.1544272880653325
El espejo,sub-073,sub-097,SFD,0.09481468417681621
El espejo,sub-073,sub-079,SFD,0.06361533615809067
El espejo,sub-073,sub-028,SFD,0.07775041181165154
El espejo,sub-073,sub-089,SFD,0.2264679880422495
El espejo,sub-073,sub-109,SFD,0.1499745930396841
El espejo,sub-073,sub-070,SFD,0.06347685559232515
El espejo,sub-073,sub-111,SFD,0.07726427322505089
El espejo,sub-073,sub-073,SFD,1.0
El espejo,sub-073,sub-001,SFD,0.06388231639631714
El espejo,sub-073,sub-095,SFD,0.06206854531533013
El espejo,sub-073,sub-012,SFD,0.026976732052561556
El espejo,sub-073,sub-052,SFD,0.10376712906547407
El espejo,sub-073,sub-094,SFD,0.022808052685706442
El espejo,sub-073,sub-088,SFD,0.010149470529924489
El espejo,sub-073,sub-044,SFD,0.12542910416590158
El espejo,sub-073,sub-009,SFD,0.1365227694966264
El espejo,sub-073,sub-041,SFD,0.16220503467171146
El espejo,sub-073,sub-024,SFD,0.04746708765576307
El espejo,sub-073,sub-016,SFD,0.04620115309943711
El espejo,sub-073,sub-112,SFD,0.12412102330261557
El espejo,sub-073,sub-058,SFD,0.13166922596276948
El espejo,sub-073,sub-018,SFD,0.07501508345305921
El espejo,sub-073,sub-048,SFD,0.07977237561497956
El espejo,sub-073,sub-087,SFD,0.11421803016250248
El espejo,sub-073,sub-091,SFD,0.07629066452804643
El espejo,sub-073,sub-083,SFD,0.09850106630811732
El espejo,sub-073,sub-065,SFD,0.08700596757990305
El espejo,sub-073,sub-077,SFD,0.05274426201124742
El espejo,sub-073,sub-039,SFD,0.019855891871137045
El espejo,sub-073,sub-053,SFD,-0.06910582800016855
El espejo,sub-073,sub-075,SFD,0.07473587101245165
El espejo,sub-073,sub-060,SFD,0.1545994149943712
El espejo,sub-073,sub-103,SFD,0.058324541921221704
El espejo,sub-073,sub-105,SFD,0.06428316114754196
El espejo,sub-073,sub-064,SFD,0.023615489041881446
El espejo,sub-073,sub-010,SFD,0.03257969760975813
El espejo,sub-073,sub-034,SFD,0.07685084266687166
El espejo,sub-073,sub-002,SFD,0.10195146682586666
El espejo,sub-073,sub-085,SFD,0.12049409439402789
El espejo,sub-073,sub-021,SFD,-0.0050829577034036755
El espejo,sub-073,sub-096,SFD,0.10762246337690988
El espejo,sub-073,sub-027,SFD,0.04313976326838974
El espejo,sub-073,sub-006,SFD,0.16330134506513608
El espejo,sub-073,sub-066,SFD,0.22993684581214138
El espejo,sub-073,sub-101,SFD,0.06558921579427676
El espejo,sub-073,sub-042,SFD,0.11298248577423671
El espejo,sub-073,sub-003,SFD,0.04231494164828131
El espejo,sub-073,sub-107,SFD,0.08088569093211526
El espejo,sub-073,sub-098,SFD,0.05849095266615149
El espejo,sub-073,sub-086,SFD,-0.006365411698007056
El espejo,sub-073,sub-013,SFD,0.12888247421496324
El espejo,sub-073,sub-068,SFD,0.1654655674485433
El espejo,sub-001,sub-067,SFD,0.09248474139906603
El espejo,sub-001,sub-054,SFD,-0.06396104125700013
El espejo,sub-001,sub-078,SFD,0.06603147222574461
El espejo,sub-001,sub-046,SFD,0.06350052471573096
El espejo,sub-001,sub-097,SFD,0.07881400533199304
El espejo,sub-001,sub-079,SFD,0.028648778040869308
El espejo,sub-001,sub-028,SFD,0.10729904236754699
El espejo,sub-001,sub-089,SFD,0.16462634728296088
El espejo,sub-001,sub-109,SFD,0.15203049788580592
El espejo,sub-001,sub-070,SFD,0.09696911547039196
El espejo,sub-001,sub-111,SFD,0.13271512848061856
El espejo,sub-001,sub-073,SFD,0.06388231639631714
El espejo,sub-001,sub-001,SFD,1.0
El espejo,sub-001,sub-095,SFD,0.0763610971744537
El espejo,sub-001,sub-012,SFD,0.029430570246540586
El espejo,sub-001,sub-052,SFD,0.1503420781484016
El espejo,sub-001,sub-094,SFD,0.07026902945426215
El espejo,sub-001,sub-088,SFD,0.042548219352521746
El espejo,sub-001,sub-044,SFD,0.1339430181698864
El espejo,sub-001,sub-009,SFD,0.13620679623901533
El espejo,sub-001,sub-041,SFD,0.06164366098595698
El espejo,sub-001,sub-024,SFD,0.019637279603617778
El espejo,sub-001,sub-016,SFD,0.0257088449484381
El espejo,sub-001,sub-112,SFD,0.12706078475951155
El espejo,sub-001,sub-058,SFD,0.07917792017815635
El espejo,sub-001,sub-018,SFD,0.0981144695201787
El espejo,sub-001,sub-048,SFD,0.07888208396362817
El espejo,sub-001,sub-087,SFD,0.15034348104902331
El espejo,sub-001,sub-091,SFD,0.06402679502653569
El espejo,sub-001,sub-083,SFD,0.13395877050359192
El espejo,sub-001,sub-065,SFD,0.10190062071256631
El espejo,sub-001,sub-077,SFD,-0.015358315937995737
El espejo,sub-001,sub-039,SFD,0.04380079955247162
El espejo,sub-001,sub-053,SFD,0.001892808809863055
El espejo,sub-001,sub-075,SFD,0.053578704616997305
El espejo,sub-001,sub-060,SFD,0.04992263032027322
El espejo,sub-001,sub-103,SFD,0.09658442366961374
El espejo,sub-001,sub-105,SFD,0.04063745221498313
El espejo,sub-001,sub-064,SFD,0.05567466131762204
El espejo,sub-001,sub-010,SFD,0.010792093566596958
El espejo,sub-001,sub-034,SFD,0.05598714381430337
El espejo,sub-001,sub-002,SFD,0.16006364568628906
El espejo,sub-001,sub-085,SFD,0.08508260810202997
El espejo,sub-001,sub-021,SFD,0.07461690665823115
El espejo,sub-001,sub-096,SFD,0.15071001069274467
El espejo,sub-001,sub-027,SFD,0.0243051822608528
El espejo,sub-001,sub-006,SFD,0.1940756206480754
El espejo,sub-001,sub-066,SFD,0.05910453938198223
El espejo,sub-001,sub-101,SFD,0.06754452964120568
El espejo,sub-001,sub-042,SFD,0.13750189732437415
El espejo,sub-001,sub-003,SFD,0.11038434470623257
El espejo,sub-001,sub-107,SFD,0.08235297760642259
El espejo,sub-001,sub-098,SFD,0.05887277558780021
El espejo,sub-001,sub-086,SFD,0.05604436181300861
El espejo,sub-001,sub-013,SFD,0.062387814861529736
El espejo,sub-001,sub-068,SFD,0.1630229807832204
El espejo,sub-095,sub-067,SFD,0.019554136006140147
El espejo,sub-095,sub-054,SFD,0.02943853222187601
El espejo,sub-095,sub-078,SFD,0.07068562262252195
El espejo,sub-095,sub-046,SFD,0.08595870531511672
El espejo,sub-095,sub-097,SFD,0.11786287088567686
El espejo,sub-095,sub-079,SFD,0.10267931488881422
El espejo,sub-095,sub-028,SFD,0.09652287449953274
El espejo,sub-095,sub-089,SFD,0.1071257720324865
El espejo,sub-095,sub-109,SFD,0.20326513587217962
El espejo,sub-095,sub-070,SFD,0.05117348204732625
El espejo,sub-095,sub-111,SFD,0.04979195609487054
El espejo,sub-095,sub-073,SFD,0.06206854531533013
El espejo,sub-095,sub-001,SFD,0.07636109717445372
El espejo,sub-095,sub-095,SFD,1.0
El espejo,sub-095,sub-012,SFD,-0.009845072758846593
El espejo,sub-095,sub-052,SFD,0.08747153918700717
El espejo,sub-095,sub-094,SFD,0.09681527161804569
El espejo,sub-095,sub-088,SFD,0.026104536611118966
El espejo,sub-095,sub-044,SFD,0.05695673871501919
El espejo,sub-095,sub-009,SFD,0.11467051783068609
El espejo,sub-095,sub-041,SFD,0.06903076699355497
El espejo,sub-095,sub-024,SFD,0.008179317128657935
El espejo,sub-095,sub-016,SFD,0.05593934915919018
El espejo,sub-095,sub-112,SFD,0.1073422572809847
El espejo,sub-095,sub-058,SFD,0.1658624771891952
El espejo,sub-095,sub-018,SFD,0.0996898236188159
El espejo,sub-095,sub-048,SFD,0.1227221069367625
El espejo,sub-095,sub-087,SFD,0.08998242947040812
El espejo,sub-095,sub-091,SFD,0.11280461152307586
El espejo,sub-095,sub-083,SFD,0.0706373223420468
El espejo,sub-095,sub-065,SFD,0.12358192767147337
El espejo,sub-095,sub-077,SFD,0.06329971081646263
El espejo,sub-095,sub-039,SFD,0.015547624032084517
El espejo,sub-095,sub-053,SFD,0.03727303306213051
El espejo,sub-095,sub-075,SFD,0.033476911050443384
El espejo,sub-095,sub-060,SFD,0.14424768092946924
El espejo,sub-095,sub-103,SFD,0.12937874720283596
El espejo,sub-095,sub-105,SFD,0.0564445443944756
El espejo,sub-095,sub-064,SFD,0.07913252575338874
El espejo,sub-095,sub-010,SFD,0.015293140710798228
El espejo,sub-095,sub-034,SFD,0.08340708105387026
El espejo,sub-095,sub-002,SFD,0.10400524406976244
El espejo,sub-095,sub-085,SFD,0.021106390563765353
El espejo,sub-095,sub-021,SFD,0.07969960162488335
El espejo,sub-095,sub-096,SFD,0.11229829748464737
El espejo,sub-095,sub-027,SFD,0.02983911056115014
El espejo,sub-095,sub-006,SFD,0.1656838860343759
El espejo,sub-095,sub-066,SFD,0.15402014029376065
El espejo,sub-095,sub-101,SFD,0.045804068915017045
El espejo,sub-095,sub-042,SFD,0.14518286448061243
El espejo,sub-095,sub-003,SFD,0.10748749465406995
El espejo,sub-095,sub-107,SFD,0.08482654644678222
El espejo,sub-095,sub-098,SFD,0.12688206454201467
El espejo,sub-095,sub-086,SFD,-0.0016869553357107023
El espejo,sub-095,sub-013,SFD,0.10671738283809554
El espejo,sub-095,sub-068,SFD,0.15006222767468885
El espejo,sub-012,sub-067,SFD,0.10513144667835582
El espejo,sub-012,sub-054,SFD,-0.025252386563397147
El espejo,sub-012,sub-078,SFD,0.026512609197285
El espejo,sub-012,sub-046,SFD,0.040757128390264796
El espejo,sub-012,sub-097,SFD,0.0320925831539029
El espejo,sub-012,sub-079,SFD,0.021200557071921217
El espejo,sub-012,sub-028,SFD,0.02370210578664911
El espejo,sub-012,sub-089,SFD,0.04983307671456281
El espejo,sub-012,sub-109,SFD,0.06499173816502174
El espejo,sub-012,sub-070,SFD,-0.02074790647857038
