subject_1,subject_2,measure,correlation
sub-001,sub-018,FFD,0.2719562934519288
sub-001,sub-048,FFD,0.23104050358041472
sub-001,sub-087,FFD,0.3396290573937527
sub-001,sub-091,FFD,0.3150058505829378
sub-001,sub-083,FFD,0.3800878610785791
sub-001,sub-065,FFD,0.32803098318611085
sub-001,sub-077,FFD,0.2485934527114226
sub-001,sub-039,FFD,0.29704139356089626
sub-001,sub-053,FFD,0.10430650539445804
sub-001,sub-075,FFD,0.2193982105484306
sub-001,sub-060,FFD,0.3037298251350694
sub-001,sub-103,FFD,0.3223059733849771
sub-001,sub-105,FFD,0.18916316404741923
sub-001,sub-064,FFD,0.2992911884908542
sub-001,sub-010,FFD,0.07773205033550791
sub-001,sub-034,FFD,0.22673693730081373
sub-001,sub-002,FFD,0.3067891640104127
sub-001,sub-085,FFD,0.3116509052757815
sub-001,sub-021,FFD,0.2301447460550622
sub-001,sub-096,FFD,0.3852070549725689
sub-001,sub-027,FFD,0.2815650802747075
sub-001,sub-006,FFD,0.3867421521972545
sub-001,sub-066,FFD,0.2770592865615428
sub-001,sub-101,FFD,0.19933578304185243
sub-001,sub-042,FFD,0.43519766090767265
sub-001,sub-003,FFD,0.4027103662211004
sub-001,sub-107,FFD,0.3167436495848968
sub-001,sub-098,FFD,0.26176240619005264
sub-001,sub-086,FFD,0.10090497413183304
sub-001,sub-013,FFD,0.26572018115967405
sub-001,sub-068,FFD,0.3748965590761833
sub-095,sub-012,FFD,0.15567957529331578
sub-095,sub-052,FFD,0.33807460821415797
sub-095,sub-094,FFD,0.27884264341878523
sub-095,sub-088,FFD,0.12669654862585633
sub-095,sub-044,FFD,0.3513224015276861
sub-095,sub-009,FFD,0.29875090594705433
sub-095,sub-041,FFD,0.3247208877322057
sub-095,sub-024,FFD,0.10626893015292843
sub-095,sub-016,FFD,0.17889491259883677
sub-095,sub-112,FFD,0.351284527564145
sub-095,sub-058,FFD,0.33393020002407103
sub-095,sub-018,FFD,0.25554560154078143
sub-095,sub-048,FFD,0.2656849359964037
sub-095,sub-087,FFD,0.3216143039064878
sub-095,sub-091,FFD,0.3540849278698464
sub-095,sub-083,FFD,0.36313751209086537
sub-095,sub-065,FFD,0.38999114089934
sub-095,sub-077,FFD,0.2442445072700695
sub-095,sub-039,FFD,0.2814566931751658
sub-095,sub-053,FFD,0.19634407049249802
sub-095,sub-075,FFD,0.1909128675328538
sub-095,sub-060,FFD,0.38748922199067093
sub-095,sub-103,FFD,0.37829261124088287
sub-095,sub-105,FFD,0.18056579333442194
sub-095,sub-064,FFD,0.27500907083816206
sub-095,sub-010,FFD,0.08915084988801518
sub-095,sub-034,FFD,0.2837021118216777
sub-095,sub-002,FFD,0.31923790158747484
sub-095,sub-085,FFD,0.2996936893994779
sub-095,sub-021,FFD,0.2457100138719068
sub-095,sub-096,FFD,0.39200118078112883
sub-095,sub-027,FFD,0.2514205357599319
sub-095,sub-006,FFD,0.39805298661292193
sub-095,sub-066,FFD,0.3667802059724617
sub-095,sub-101,FFD,0.28378381669425207
sub-095,sub-042,FFD,0.33932703014068627
sub-095,sub-003,FFD,0.37764613827699
sub-095,sub-107,FFD,0.3212535703699654
sub-095,sub-098,FFD,0.3221507383236304
sub-095,sub-086,FFD,0.10161933409475492
sub-095,sub-013,FFD,0.23754607309689404
sub-095,sub-068,FFD,0.3564865018821209
sub-012,sub-052,FFD,0.0668156865260737
sub-012,sub-094,FFD,0.13960564844100712
sub-012,sub-088,FFD,0.1489017865114059
sub-012,sub-044,FFD,0.16357335293824596
sub-012,sub-009,FFD,0.08353143557792843
sub-012,sub-041,FFD,0.054402140355899214
sub-012,sub-024,FFD,0.05074746776105315
sub-012,sub-016,FFD,0.09702967572100264
sub-012,sub-112,FFD,0.14273879281342686
sub-012,sub-058,FFD,0.11285659033925213
sub-012,sub-018,FFD,0.10198120750925843
sub-012,sub-048,FFD,0.04034446689938417
sub-012,sub-087,FFD,0.12411835317029066
sub-012,sub-091,FFD,0.1410972545047726
sub-012,sub-083,FFD,0.19198608331722006
sub-012,sub-065,FFD,0.15065163868216444
sub-012,sub-077,FFD,0.10132336579668655
sub-012,sub-039,FFD,0.15540263525739026
sub-012,sub-053,FFD,0.11856371812844553
sub-012,sub-075,FFD,0.04607057876611535
sub-012,sub-060,FFD,0.18743787284172858
sub-012,sub-103,FFD,0.10802147810686771
sub-012,sub-105,FFD,0.05084729766713909
sub-012,sub-064,FFD,0.13014192357493368
sub-012,sub-010,FFD,0.05247695537383913
sub-012,sub-034,FFD,0.09391344501453394
sub-012,sub-002,FFD,0.12145190922027688
sub-012,sub-085,FFD,0.09561055044591855
sub-012,sub-021,FFD,0.16661249188728308
sub-012,sub-096,FFD,0.1567289474931862
sub-012,sub-027,FFD,0.1883966855800596
sub-012,sub-006,FFD,0.18668587123764627
sub-012,sub-066,FFD,0.07574238639158541
sub-012,sub-101,FFD,0.08706398742152406
sub-012,sub-042,FFD,0.16867867019531865
sub-012,sub-003,FFD,0.10004154937071179
sub-012,sub-107,FFD,0.16158251730229803
sub-012,sub-098,FFD,0.1284307116097125
sub-012,sub-086,FFD,0.07238186529776
sub-012,sub-013,FFD,0.06716636306139533
sub-012,sub-068,FFD,0.07494080991427216
sub-052,sub-094,FFD,0.3244052632966638
sub-052,sub-088,FFD,0.07706809937259458
sub-052,sub-044,FFD,0.27476002783544307
sub-052,sub-009,FFD,0.18563466482572719
sub-052,sub-041,FFD,0.38035708252032274
sub-052,sub-024,FFD,0.1959863664418356
sub-052,sub-016,FFD,0.2708957917644686
sub-052,sub-112,FFD,0.26782180630998476
sub-052,sub-058,FFD,0.3129742386208351
sub-052,sub-018,FFD,0.2295472760192897
sub-052,sub-048,FFD,0.2941145941075854
sub-052,sub-087,FFD,0.2718264478225374
sub-052,sub-091,FFD,0.2845311393679018
sub-052,sub-083,FFD,0.31359251640094077
sub-052,sub-065,FFD,0.2155091614580225
sub-052,sub-077,FFD,0.1634570416633214
sub-052,sub-039,FFD,0.1285264732577613
sub-052,sub-053,FFD,0.2200150762227889
sub-052,sub-075,FFD,0.2583790457091924
sub-052,sub-060,FFD,0.2784645910072366
sub-052,sub-103,FFD,0.24506261755122682
sub-052,sub-105,FFD,0.1759578022243066
sub-052,sub-064,FFD,0.26586640967161296
sub-052,sub-010,FFD,0.18199872848467885
sub-052,sub-034,FFD,0.31174549984923516
sub-052,sub-002,FFD,0.32680991842518226
sub-052,sub-085,FFD,0.22786394567809423
sub-052,sub-021,FFD,0.09292599364542112
sub-052,sub-096,FFD,0.38110212296874496
sub-052,sub-027,FFD,0.17099241796165443
sub-052,sub-006,FFD,0.24724905817637902
sub-052,sub-066,FFD,0.3230101622492805
sub-052,sub-101,FFD,0.24330894579647586
sub-052,sub-042,FFD,0.24055957457976582
sub-052,sub-003,FFD,0.2976754794761104
sub-052,sub-107,FFD,0.18799650556533204
sub-052,sub-098,FFD,0.3730315022970621
sub-052,sub-086,FFD,0.2203993789517785
sub-052,sub-013,FFD,0.31163739699864207
sub-052,sub-068,FFD,0.3513877962187967
sub-094,sub-088,FFD,0.0374313311834086
sub-094,sub-044,FFD,0.24106166821108385
sub-094,sub-009,FFD,0.19143141947258135
sub-094,sub-041,FFD,0.2765651336902069
sub-094,sub-024,FFD,0.1428832921772611
sub-094,sub-016,FFD,0.2895590901735337
sub-094,sub-112,FFD,0.2368547967245163
sub-094,sub-058,FFD,0.22383192700565838
sub-094,sub-018,FFD,0.21507022457111685
sub-094,sub-048,FFD,0.2529276113081951
sub-094,sub-087,FFD,0.23226580663654026
sub-094,sub-091,FFD,0.25122228693735343
sub-094,sub-083,FFD,0.30459283402714754
sub-094,sub-065,FFD,0.18716123431872164
sub-094,sub-077,FFD,0.15367322117343268
sub-094,sub-039,FFD,0.13941586664048244
sub-094,sub-053,FFD,0.24520850328520016
sub-094,sub-075,FFD,0.25162240301960875
sub-094,sub-060,FFD,0.23314429927480443
sub-094,sub-103,FFD,0.2969600069051256
sub-094,sub-105,FFD,0.20993171696247417
sub-094,sub-064,FFD,0.32172343899255706
sub-094,sub-010,FFD,0.22018646148678248
sub-094,sub-034,FFD,0.35691854432721654
sub-094,sub-002,FFD,0.21657841253250007
sub-094,sub-085,FFD,0.1888372553052022
sub-094,sub-021,FFD,0.15539406799085095
sub-094,sub-096,FFD,0.3232173770230306
sub-094,sub-027,FFD,0.2037230857336271
sub-094,sub-006,FFD,0.16399943106932965
sub-094,sub-066,FFD,0.27449735746208026
sub-094,sub-101,FFD,0.2910946144140406
sub-094,sub-042,FFD,0.21328357127958328
sub-094,sub-003,FFD,0.25048561006653414
sub-094,sub-107,FFD,0.20428919118424632
sub-094,sub-098,FFD,0.3318059919467376
sub-094,sub-086,FFD,0.23067792524227063
sub-094,sub-013,FFD,0.2569543664468529
sub-094,sub-068,FFD,0.33962864644864865
sub-088,sub-044,FFD,0.18745692946226353
sub-088,sub-009,FFD,0.03759052567240794
sub-088,sub-041,FFD,0.13167268602694143
sub-088,sub-024,FFD,-0.003962327389344231
sub-088,sub-016,FFD,0.09520146819935996
sub-088,sub-112,FFD,0.1174144020923359
sub-088,sub-058,FFD,0.15031809626117307
sub-088,sub-018,FFD,0.0492451837413329
sub-088,sub-048,FFD,-0.047309844876727083
sub-088,sub-087,FFD,0.10737609697100763
sub-088,sub-091,FFD,0.080743943424979
sub-088,sub-083,FFD,0.17251954502492864
sub-088,sub-065,FFD,0.16252094666090233
sub-088,sub-077,FFD,0.13351993708433552
sub-088,sub-039,FFD,0.08480124670429419
sub-088,sub-053,FFD,0.032005479058683735
sub-088,sub-075,FFD,0.07562844328347236
sub-088,sub-060,FFD,0.1918296239683004
sub-088,sub-103,FFD,0.08772368095433457
sub-088,sub-105,FFD,0.1472302047296636
sub-088,sub-064,FFD,0.11143904519152562
sub-088,sub-010,FFD,0.0252854527654197
sub-088,sub-034,FFD,0.08425011641219896
sub-088,sub-002,FFD,0.17719914156527453
sub-088,sub-085,FFD,0.02050426257184525
sub-088,sub-021,FFD,0.13506724795220096
sub-088,sub-096,FFD,0.17371545369563557
sub-088,sub-027,FFD,0.23586122359167222
sub-088,sub-006,FFD,0.15328246408068186
sub-088,sub-066,FFD,0.04178641613487298
sub-088,sub-101,FFD,0.025026202412170413
sub-088,sub-042,FFD,0.10826643168589717
sub-088,sub-003,FFD,0.14124254063471672
sub-088,sub-107,FFD,0.07390831343602278
sub-088,sub-098,FFD,0.12465092932801687
sub-088,sub-086,FFD,0.028052051136885692
sub-088,sub-013,FFD,0.07952785251909304
sub-088,sub-068,FFD,0.13892006372829796
sub-044,sub-009,FFD,0.3093683350235588
sub-044,sub-041,FFD,0.3297141034896993
sub-044,sub-024,FFD,0.1235648873819076
sub-044,sub-016,FFD,0.19390495639044147
sub-044,sub-112,FFD,0.3757481117537045
sub-044,sub-058,FFD,0.3360851746473301
sub-044,sub-018,FFD,0.2574596587540231
sub-044,sub-048,FFD,0.2276782925213541
sub-044,sub-087,FFD,0.37742014769027243
sub-044,sub-091,FFD,0.34548786103004686
sub-044,sub-083,FFD,0.3529445659713452
sub-044,sub-065,FFD,0.43181360460066065
sub-044,sub-077,FFD,0.2070733206782766
sub-044,sub-039,FFD,0.36822115007352973
sub-044,sub-053,FFD,0.1334404321544847
sub-044,sub-075,FFD,0.22588936607078722
sub-044,sub-060,FFD,0.39816186425202843
sub-044,sub-103,FFD,0.3687085308163348
sub-044,sub-105,FFD,0.24048977563780255
sub-044,sub-064,FFD,0.2470008820874409
sub-044,sub-010,FFD,0.08166633105263314
sub-044,sub-034,FFD,0.2613959823925262
sub-044,sub-002,FFD,0.31504399634802016
sub-044,sub-085,FFD,0.34311146889529054
sub-044,sub-021,FFD,0.3437193179033851
sub-044,sub-096,FFD,0.4153817683041132
sub-044,sub-027,FFD,0.38656687521299465
sub-044,sub-006,FFD,0.3965652534744975
sub-044,sub-066,FFD,0.32962027710874436
sub-044,sub-101,FFD,0.24384941075680555
sub-044,sub-042,FFD,0.489236942773763
sub-044,sub-003,FFD,0.46705571992474726
sub-044,sub-107,FFD,0.2801633370252462
sub-044,sub-098,FFD,0.2369601930083587
sub-044,sub-086,FFD,0.05716300394248674
sub-044,sub-013,FFD,0.25745027891018324
sub-044,sub-068,FFD,0.41061572980084726
sub-009,sub-041,FFD,0.23078810462694843
sub-009,sub-024,FFD,0.04192339190525953
sub-009,sub-016,FFD,0.17273872064543866
sub-009,sub-112,FFD,0.3913039884884698
sub-009,sub-058,FFD,0.3069322276530738
sub-009,sub-018,FFD,0.1605509135631081
sub-009,sub-048,FFD,0.20115474210371787
sub-009,sub-087,FFD,0.2708349392723201
sub-009,sub-091,FFD,0.2910233072365944
sub-009,sub-083,FFD,0.2775672073289592
sub-009,sub-065,FFD,0.232763181647218
sub-009,sub-077,FFD,0.1505607841264594
sub-009,sub-039,FFD,0.31366898445002694
sub-009,sub-053,FFD,0.08942076231000376
sub-009,sub-075,FFD,0.18543227645659915
sub-009,sub-060,FFD,0.28139548110705387
sub-009,sub-103,FFD,0.2328372522456502
sub-009,sub-105,FFD,0.0683712037712645
sub-009,sub-064,FFD,0.17228420455698792
sub-009,sub-010,FFD,0.12129054751415136
sub-009,sub-034,FFD,0.17261522907740365
sub-009,sub-002,FFD,0.21781712476085174
sub-009,sub-085,FFD,0.38914837623503
sub-009,sub-021,FFD,0.24553802144108983
sub-009,sub-096,FFD,0.23199433468176986
sub-009,sub-027,FFD,0.2752203416073179
sub-009,sub-006,FFD,0.3755976745958548
sub-009,sub-066,FFD,0.2870936213922175
sub-009,sub-101,FFD,0.16257232611464428
sub-009,sub-042,FFD,0.36454588051715225
sub-009,sub-003,FFD,0.33676858655252034
sub-009,sub-107,FFD,0.26996209856598663
sub-009,sub-098,FFD,0.15913814271903823
sub-009,sub-086,FFD,0.06678306246415379
sub-009,sub-013,FFD,0.18301627008124183
sub-009,sub-068,FFD,0.20464186098073767
sub-041,sub-024,FFD,0.1370854703484417
sub-041,sub-016,FFD,0.18312775144054874
sub-041,sub-112,FFD,0.3736263721590551
sub-041,sub-058,FFD,0.33523050295941575
sub-041,sub-018,FFD,0.3171101219373398
sub-041,sub-048,FFD,0.3517221132748627
sub-041,sub-087,FFD,0.29822497960508093
sub-041,sub-091,FFD,0.3322526159614087
sub-041,sub-083,FFD,0.3721961720645801
sub-041,sub-065,FFD,0.3283339764159112
sub-041,sub-077,FFD,0.142025456365311
sub-041,sub-039,FFD,0.26769531864134083
sub-041,sub-053,FFD,0.1557491442190638
sub-041,sub-075,FFD,0.313376149793636
sub-041,sub-060,FFD,0.3186263503563283
sub-041,sub-103,FFD,0.2810645213715028
sub-041,sub-105,FFD,0.2299810768999094
sub-041,sub-064,FFD,0.25209381322092644
sub-041,sub-010,FFD,0.10648591363872606
sub-041,sub-034,FFD,0.3506022537258905
sub-041,sub-002,FFD,0.2968632498808748
sub-041,sub-085,FFD,0.2605240360255484
sub-041,sub-021,FFD,0.1587709473381788
sub-041,sub-096,FFD,0.36874832660009726
sub-041,sub-027,FFD,0.24228286435319865
sub-041,sub-006,FFD,0.32859168461133403
sub-041,sub-066,FFD,0.3562929478924533
sub-041,sub-101,FFD,0.24166653512245864
sub-041,sub-042,FFD,0.2675412739876081
sub-041,sub-003,FFD,0.38032475815205785
sub-041,sub-107,FFD,0.22060488596574843
sub-041,sub-098,FFD,0.3328651479117754
sub-041,sub-086,FFD,0.15564729880629688
sub-041,sub-013,FFD,0.29133312468500205
sub-041,sub-068,FFD,0.38837418658756456
sub-024,sub-016,FFD,0.15016620514877288
sub-024,sub-112,FFD,0.08061676030084913
sub-024,sub-058,FFD,0.11549653959982845
sub-024,sub-018,FFD,0.09433410219739714
sub-024,sub-048,FFD,0.22019270546668362
sub-024,sub-087,FFD,0.10414519254071537
sub-024,sub-091,FFD,0.07850635403034892
sub-024,sub-083,FFD,0.132250761190847
sub-024,sub-065,FFD,0.09298739429485524
sub-024,sub-077,FFD,0.08071603512649768
sub-024,sub-039,FFD,0.033020714676536944
sub-024,sub-053,FFD,0.15270261612238906
sub-024,sub-075,FFD,0.1962404931403286
sub-024,sub-060,FFD,0.05872987796648157
sub-024,sub-103,FFD,0.15652730643878435
sub-024,sub-105,FFD,0.1593153817036937
sub-024,sub-064,FFD,0.1743945473414829
sub-024,sub-010,FFD,0.12523517665388625
sub-024,sub-034,FFD,0.264153702262975
sub-024,sub-002,FFD,0.12758627386242505
sub-024,sub-085,FFD,0.16720638175443972
sub-024,sub-021,FFD,-0.004718301232056725
sub-024,sub-096,FFD,0.15040074999756342
sub-024,sub-027,FFD,0.1063970989236398
sub-024,sub-006,FFD,0.1024644121361888
sub-024,sub-066,FFD,0.1639251985112281
sub-024,sub-101,FFD,0.2155191398767803
sub-024,sub-042,FFD,0.06474976321911852
sub-024,sub-003,FFD,0.1704547055893769
sub-024,sub-107,FFD,0.134219869524281
sub-024,sub-098,FFD,0.18872092067860682
sub-024,sub-086,FFD,0.11291982548160788
sub-024,sub-013,FFD,0.23447210750743538
sub-024,sub-068,FFD,0.12472827041235277
sub-016,sub-112,FFD,0.17024563845735632
sub-016,sub-058,FFD,0.23076824344998143
sub-016,sub-018,FFD,0.13107546782647528
sub-016,sub-048,FFD,0.18100790898087227
sub-016,sub-087,FFD,0.1516793643103986
sub-016,sub-091,FFD,0.20719583443761394
sub-016,sub-083,FFD,0.21926752122626042
sub-016,sub-065,FFD,0.20640537972380288
sub-016,sub-077,FFD,0.13724102278532416
sub-016,sub-039,FFD,0.10962844196788185
sub-016,sub-053,FFD,0.22235746040424006
sub-016,sub-075,FFD,0.1877998770771394
sub-016,sub-060,FFD,0.14984453819218657
sub-016,sub-103,FFD,0.22219163061764355
sub-016,sub-105,FFD,0.1452776486091968
sub-016,sub-064,FFD,0.1995278377966708
sub-016,sub-010,FFD,0.14950063754905885
sub-016,sub-034,FFD,0.2838923527367311
sub-016,sub-002,FFD,0.14855152591964027
sub-016,sub-085,FFD,0.1697584887307071
sub-016,sub-021,FFD,0.13461264976898385
sub-016,sub-096,FFD,0.1736341256831764
sub-016,sub-027,FFD,0.14824550250417548
sub-016,sub-006,FFD,0.13012209529262658
sub-016,sub-066,FFD,0.14019947453476284
sub-016,sub-101,FFD,0.23315672492087605
sub-016,sub-042,FFD,0.19517146640061814
sub-016,sub-003,FFD,0.18870401333122963
sub-016,sub-107,FFD,0.12430856326734617
sub-016,sub-098,FFD,0.24479582516110202
sub-016,sub-086,FFD,0.1518169623365911
sub-016,sub-013,FFD,0.1580687354684348
sub-016,sub-068,FFD,0.24899108095839453
sub-112,sub-058,FFD,0.34524024877156967
sub-112,sub-018,FFD,0.21010158609022872
sub-112,sub-048,FFD,0.230330563381209
sub-112,sub-087,FFD,0.371353909932581
sub-112,sub-091,FFD,0.33990396172394566
sub-112,sub-083,FFD,0.3177526382313973
sub-112,sub-065,FFD,0.3405232035866544
sub-112,sub-077,FFD,0.22010141257001364
sub-112,sub-039,FFD,0.3021388628702861
sub-112,sub-053,FFD,0.11065486065743456
sub-112,sub-075,FFD,0.24916205924831636
sub-112,sub-060,FFD,0.3347692804884264
sub-112,sub-103,FFD,0.29636676397308054
sub-112,sub-105,FFD,0.19910220793770786
sub-112,sub-064,FFD,0.18864803187387577
sub-112,sub-010,FFD,0.026863829713009105
sub-112,sub-034,FFD,0.20206840123389888
sub-112,sub-002,FFD,0.2966126896843182
sub-112,sub-085,FFD,0.3652043279174527
sub-112,sub-021,FFD,0.21016411352175418
sub-112,sub-096,FFD,0.3336130742698497
sub-112,sub-027,FFD,0.2606992056167443
sub-112,sub-006,FFD,0.36247164398788256
sub-112,sub-066,FFD,0.23987997862534524
sub-112,sub-101,FFD,0.15190481242698714
sub-112,sub-042,FFD,0.39837185527032437
sub-112,sub-003,FFD,0.4105487305303594
sub-112,sub-107,FFD,0.29237618953730365
sub-112,sub-098,FFD,0.26874326933025006
sub-112,sub-086,FFD,0.11300907239863663
sub-112,sub-013,FFD,0.2855669671910142
sub-112,sub-068,FFD,0.3107989039207555
sub-058,sub-018,FFD,0.2504359785997236
sub-058,sub-048,FFD,0.2529280545590612
sub-058,sub-087,FFD,0.3378205517923439
sub-058,sub-091,FFD,0.37356205467005893
sub-058,sub-083,FFD,0.2949854357581207
sub-058,sub-065,FFD,0.2683449023562508
sub-058,sub-077,FFD,0.18964466573471972
sub-058,sub-039,FFD,0.25611746464456014
sub-058,sub-053,FFD,0.17397631231615135
sub-058,sub-075,FFD,0.18167965389093127
sub-058,sub-060,FFD,0.33440230803540133
sub-058,sub-103,FFD,0.28144250450219194
sub-058,sub-105,FFD,0.20981707444367603
sub-058,sub-064,FFD,0.1895223720989188
sub-058,sub-010,FFD,0.04015457698707432
sub-058,sub-034,FFD,0.2967758539314886
sub-058,sub-002,FFD,0.32030670132997363
sub-058,sub-085,FFD,0.2947067928272687
sub-058,sub-021,FFD,0.18196721155627585
sub-058,sub-096,FFD,0.43083623753001066
sub-058,sub-027,FFD,0.29144854927139086
sub-058,sub-006,FFD,0.3062682819444278
sub-058,sub-066,FFD,0.2655120921265096
sub-058,sub-101,FFD,0.1910220973596709
sub-058,sub-042,FFD,0.3741751008601956
sub-058,sub-003,FFD,0.3733837464647604
sub-058,sub-107,FFD,0.2565722317722345
sub-058,sub-098,FFD,0.26505528595352396
sub-058,sub-086,FFD,0.13415745011133662
sub-058,sub-013,FFD,0.19766963921869826
sub-058,sub-068,FFD,0.3348611232667694
sub-018,sub-048,FFD,0.28375539323251686
sub-018,sub-087,FFD,0.2018858999467419
sub-018,sub-091,FFD,0.3168692397512319
sub-018,sub-083,FFD,0.2205493481302804
sub-018,sub-065,FFD,0.2321711858546394
sub-018,sub-077,FFD,0.13784617939463203
sub-018,sub-039,FFD,0.17580604747970408
sub-018,sub-053,FFD,0.1722734398658193
sub-018,sub-075,FFD,0.2928847601526146
sub-018,sub-060,FFD,0.20494930116556231
sub-018,sub-103,FFD,0.2857556733765912
sub-018,sub-105,FFD,0.19538833954520415
sub-018,sub-064,FFD,0.17354364325182417
sub-018,sub-010,FFD,0.13734499610699935
sub-018,sub-034,FFD,0.20924323308744627
sub-018,sub-002,FFD,0.22910809729689713
sub-018,sub-085,FFD,0.16967940798666234
sub-018,sub-021,FFD,0.0766981997938698
sub-018,sub-096,FFD,0.3302824772731613
sub-018,sub-027,FFD,0.1993875622751834
sub-018,sub-006,FFD,0.24035601909585264
sub-018,sub-066,FFD,0.19031124835203697
sub-018,sub-101,FFD,0.24115981485388377
sub-018,sub-042,FFD,0.21918712808347976
sub-018,sub-003,FFD,0.3146866385478432
sub-018,sub-107,FFD,0.24342903746530295
sub-018,sub-098,FFD,0.1891229951009348
sub-018,sub-086,FFD,0.1984826214291487
sub-018,sub-013,FFD,0.2578198590514022
sub-018,sub-068,FFD,0.3029728075836441
sub-048,sub-087,FFD,0.1815116636406007
sub-048,sub-091,FFD,0.2838676153826329
sub-048,sub-083,FFD,0.2563231043483163
sub-048,sub-065,FFD,0.22323547105588654
sub-048,sub-077,FFD,0.1474432682154872
sub-048,sub-039,FFD,0.1778290785462992
sub-048,sub-053,FFD,0.20731756648729624
sub-048,sub-075,FFD,0.27415105204779044
sub-048,sub-060,FFD,0.2098239436926774
sub-048,sub-103,FFD,0.24936420629669534
sub-048,sub-105,FFD,0.22562678012561327
sub-048,sub-064,FFD,0.2775085080539331
sub-048,sub-010,FFD,0.08728426820417805
sub-048,sub-034,FFD,0.3124937875999304
sub-048,sub-002,FFD,0.23311368634940313
sub-048,sub-085,FFD,0.2600556529045446
sub-048,sub-021,FFD,0.05779854878487466
sub-048,sub-096,FFD,0.30846280757625555
sub-048,sub-027,FFD,0.1344874242428601
sub-048,sub-006,FFD,0.23619341975143837
sub-048,sub-066,FFD,0.2638686995500086
sub-048,sub-101,FFD,0.2252368417062362
sub-048,sub-042,FFD,0.2370301204655416
sub-048,sub-003,FFD,0.2646165481844526
sub-048,sub-107,FFD,0.21704390418442532
sub-048,sub-098,FFD,0.23835179220922748
sub-048,sub-086,FFD,0.15906377737138597
sub-048,sub-013,FFD,0.2836770626919214
sub-048,sub-068,FFD,0.2724413214211589
sub-087,sub-091,FFD,0.28832830069723314
sub-087,sub-083,FFD,0.32721773522126635
